Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms
2026-06-17 11:30:32.724;TERMINAL;OUTPUT;Suche serielle Ports... |;;0
2026-06-17 11:30:33.028;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:33.028;TERMINAL;OUTPUT;Suche serielle Ports... /;;0
2026-06-17 11:30:33.331;TERMINAL;OUTPUT;Keine seriellen Ports gefunden.;;0
2026-06-17 11:30:33.331;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:33.331;TERMINAL;OUTPUT;⏳ Es wurden keine Ports gefunden. Prüfe weiter, während du den Adapter anschließt...;;0
2026-06-17 11:30:33.331;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:33.331;TERMINAL;OUTPUT;[OsTech-Laser] Gib den Port ein (z.B. COM3 oder /dev/serial/by-id/usb-...): ;;0
2026-06-17 11:30:45.723;TERMINAL;OUTPUT;;;0
2026-06-17 11:30:45.724;TERMINAL;OUTPUT;✓ Beende Programm (Strg+C)...;;0
