Timestamp;Device;Command;Raw_Response;Decoded_Info;Latency_ms
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:42.841 | SR830 | SNAP? 1,2 ->  (1005.2ms);;0
2026-08-04 13:17:31.518;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:43.843 | OsTech | GS ->  (998.8ms);;0
2026-08-04 13:17:31.532;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:44.851 | OsTech | GT ->  °C (1000.1ms);;0
2026-08-04 13:17:31.586;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:45.870 | SR830_Manual | SNAP? 1,2 ->  (1013.7ms);;0
2026-08-04 13:17:31.588;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:46.880 | SR830 | SNAP? 1,2 ->  (1008.1ms);;0
2026-08-04 13:17:31.588;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:47.880 | OsTech | GS ->  (998.0ms);;0
2026-08-04 13:17:31.588;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:48.888 | OsTech | GT ->  °C (1000.4ms);;0
2026-08-04 13:17:31.588;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:49.905 | SR830_Manual | FREQ? ->  (1011.7ms);;0
2026-08-04 13:17:31.588;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:50.909 | SR830 | SNAP? 1,2 ->  (1002.6ms);;0
2026-08-04 13:17:31.593;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:51.918 | OsTech | GS ->  (1009.2ms);;0
2026-08-04 13:17:31.593;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:52.920 | OsTech | GT ->  °C (997.4ms);;0
2026-08-04 13:17:31.593;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:53.934 | SR830_Manual | HARM? ->  (1012.5ms);;0
2026-08-04 13:17:31.595;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:54.949 | SR830 | SNAP? 1,2 ->  (1011.6ms);;0
2026-08-04 13:17:31.596;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:55.952 | OsTech | GS ->  (998.8ms);;0
2026-08-04 13:17:31.597;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:56.966 | OsTech | GT ->  °C (1009.3ms);;0
2026-08-04 13:17:31.598;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:57.983 | SR830 | SNAP? 1,2 ->  (1013.8ms);;0
2026-08-04 13:17:31.601;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:58.987 | OsTech | GS ->  (1000.2ms);;0
2026-08-04 13:17:31.606;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:14:59.998 | OsTech | GT ->  °C (1007.4ms);;0
2026-08-04 13:17:31.607;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:01.012 | SR830 | SNAP? 1,2 ->  (1011.2ms);;0
2026-08-04 13:17:31.608;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:02.017 | OsTech | GS ->  (1001.4ms);;0
2026-08-04 13:17:31.609;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:03.030 | OsTech | GT ->  °C (1010.9ms);;0
2026-08-04 13:17:31.610;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:04.047 | SR830 | SNAP? 1,2 ->  (1011.4ms);;0
2026-08-04 13:17:31.611;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:05.050 | OsTech | GS ->  (1002.3ms);;0
2026-08-04 13:17:31.612;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:06.053 | OsTech | GT ->  °C (996.8ms);;0
2026-08-04 13:17:31.612;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:07.059 | SR830 | SNAP? 1,2 ->  (1001.7ms);;0
2026-08-04 13:17:31.613;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:08.069 | OsTech | GS ->  (1008.2ms);;0
2026-08-04 13:17:31.614;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:09.073 | OsTech | GT ->  °C (1000.1ms);;0
2026-08-04 13:17:31.614;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:10.089 | SR830 | SNAP? 1,2 ->  (1007.5ms);;0
2026-08-04 13:17:31.615;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:11.095 | OsTech | GS ->  (1006.2ms);;0
2026-08-04 13:17:31.616;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:12.102 | OsTech | GT ->  °C (999.6ms);;0
2026-08-04 13:17:31.616;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:13.116 | SR830 | SNAP? 1,2 ->  (1012.5ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:14.118 | OsTech | GS ->  (998.4ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:15.122 | OsTech | GT ->  °C (1000.3ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:16.140 | SR830 | SNAP? 1,2 ->  (1012.9ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:17.146 | OsTech | GS ->  (1000.0ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:18.148 | OsTech | GT ->  °C (999.7ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:19.163 | SR830 | SNAP? 1,2 ->  (1011.9ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:20.180 | OsTech | GS ->  (1011.9ms);;0
2026-08-04 13:17:31.618;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:21.183 | OsTech | GT ->  °C (1000.3ms);;0
2026-08-04 13:17:31.623;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:22.199 | SR830 | SNAP? 1,2 ->  (1014.2ms);;0
2026-08-04 13:17:31.623;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:23.203 | OsTech | GS ->  (1001.0ms);;0
2026-08-04 13:17:31.623;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:24.213 | OsTech | GT ->  °C (1006.9ms);;0
2026-08-04 13:17:31.625;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:25.224 | SR830 | SNAP? 1,2 ->  (1007.9ms);;0
2026-08-04 13:17:31.625;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:26.231 | OsTech | GS ->  (1005.1ms);;0
2026-08-04 13:17:31.625;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:27.246 | OsTech | GT ->  °C (1011.9ms);;0
2026-08-04 13:17:31.625;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:28.250 | SR830 | SNAP? 1,2 ->  (1000.4ms);;0
2026-08-04 13:17:31.627;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:29.253 | OsTech | GS ->  (1002.5ms);;0
2026-08-04 13:17:31.628;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:30.262 | OsTech | GT ->  °C (1004.0ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:31.265 | SR830 | SNAP? 1,2 ->  (1001.9ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:32.273 | OsTech | GS ->  (1002.7ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:33.275 | OsTech | GT ->  °C (1000.7ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:34.289 | SR830 | SNAP? 1,2 ->  (1008.7ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:35.289 | OsTech | GS ->  (1000.1ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:36.304 | OsTech | GT ->  °C (1010.3ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:37.317 | SR830 | SNAP? 1,2 ->  (1011.1ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:38.320 | OsTech | GS ->  (998.6ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:39.322 | OsTech | GT ->  °C (998.6ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:40.338 | SR830 | SNAP? 1,2 ->  (1013.5ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:41.338 | OsTech | GS ->  (997.0ms);;0
2026-08-04 13:17:31.629;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:42.355 | OsTech | GT ->  °C (1011.1ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:43.371 | SR830 | SNAP? 1,2 ->  (1012.9ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:44.377 | OsTech | GS ->  (1005.1ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:45.385 | OsTech | GT ->  °C (1003.6ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:46.400 | SR830 | SNAP? 1,2 ->  (1012.7ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:47.408 | OsTech | GS ->  (1003.0ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:48.414 | OsTech | GT ->  °C (1003.6ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:49.426 | SR830 | SNAP? 1,2 ->  (1007.6ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:50.436 | OsTech | GS ->  (1009.7ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:51.442 | OsTech | GT ->  °C (999.7ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:52.459 | SR830 | SNAP? 1,2 ->  (1011.9ms);;0
2026-08-04 13:17:31.639;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:53.472 | OsTech | GS ->  (1011.5ms);;0
2026-08-04 13:17:31.646;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:54.476 | OsTech | GT ->  °C (1001.2ms);;0
2026-08-04 13:17:31.646;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:55.493 | SR830 | SNAP? 1,2 ->  (1014.6ms);;0
2026-08-04 13:17:31.646;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:56.510 | OsTech | GS ->  (1012.5ms);;0
2026-08-04 13:17:31.646;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:57.527 | OsTech | GT ->  °C (1013.7ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:58.545 | SR830 | SNAP? 1,2 ->  (1013.0ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:15:59.561 | OsTech | GS ->  (1011.8ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:00.563 | OsTech | GT ->  °C (1000.4ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:01.579 | SR830 | SNAP? 1,2 ->  (1009.2ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:02.579 | OsTech | GS ->  (997.1ms);;0
2026-08-04 13:17:31.649;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:03.597 | OsTech | GT ->  °C (1012.5ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:04.614 | SR830 | SNAP? 1,2 ->  (1012.1ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:05.616 | OsTech | GS ->  (997.0ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:06.631 | OsTech | GT ->  °C (1012.6ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:07.648 | SR830 | SNAP? 1,2 ->  (1011.6ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:08.652 | OsTech | GS ->  (999.3ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:09.666 | OsTech | GT ->  °C (1011.8ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:10.683 | SR830 | SNAP? 1,2 ->  (1012.5ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:11.700 | OsTech | GS ->  (1013.2ms);;0
2026-08-04 13:17:31.652;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:12.700 | OsTech | GT ->  °C (997.2ms);;0
2026-08-04 13:17:31.657;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:13.717 | SR830 | SNAP? 1,2 ->  (1010.0ms);;0
2026-08-04 13:17:31.657;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:14.734 | OsTech | GS ->  (1015.4ms);;0
2026-08-04 13:17:31.659;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:15.734 | OsTech | GT ->  °C (1000.5ms);;0
2026-08-04 13:17:31.659;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:16.751 | SR830 | SNAP? 1,2 ->  (1010.5ms);;0
2026-08-04 13:17:31.659;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:17.757 | OsTech | GS ->  (1003.5ms);;0
2026-08-04 13:17:31.659;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:18.764 | OsTech | GT ->  °C (1003.9ms);;0
2026-08-04 13:17:31.661;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:19.771 | SR830 | SNAP? 1,2 ->  (1001.3ms);;0
2026-08-04 13:17:31.661;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:20.785 | OsTech | GS ->  (1012.6ms);;0
2026-08-04 13:17:31.662;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:21.786 | OsTech | GT ->  °C (1000.2ms);;0
2026-08-04 13:17:31.662;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:22.797 | SR830 | SNAP? 1,2 ->  (1005.9ms);;0
2026-08-04 13:17:31.662;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:23.801 | OsTech | GS ->  (1000.6ms);;0
2026-08-04 13:17:31.662;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:24.812 | OsTech | GT ->  °C (1007.4ms);;0
2026-08-04 13:17:31.662;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:25.823 | SR830 | SNAP? 1,2 ->  (1006.3ms);;0
2026-08-04 13:17:31.666;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:26.824 | OsTech | GS ->  (997.2ms);;0
2026-08-04 13:17:31.666;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:27.832 | OsTech | GT ->  °C (1006.7ms);;0
2026-08-04 13:17:31.666;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:28.847 | SR830 | SNAP? 1,2 ->  (1011.9ms);;0
2026-08-04 13:17:31.669;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:29.854 | OsTech | GS ->  (1003.0ms);;0
2026-08-04 13:17:31.669;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:30.858 | OsTech | GT ->  °C (999.7ms);;0
2026-08-04 13:17:31.669;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:31.872 | SR830 | SNAP? 1,2 ->  (1011.9ms);;0
2026-08-04 13:17:31.669;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:32.882 | OsTech | GS ->  (1003.4ms);;0
2026-08-04 13:17:31.671;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:33.888 | OsTech | GT ->  °C (1005.6ms);;0
2026-08-04 13:17:31.671;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:34.907 | SR830 | SNAP? 1,2 ->  (1014.6ms);;0
2026-08-04 13:17:31.671;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:35.908 | OsTech | GS ->  (997.8ms);;0
2026-08-04 13:17:31.671;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:36.911 | OsTech | GT ->  °C (998.7ms);;0
2026-08-04 13:17:31.671;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:37.930 | SR830 | SNAP? 1,2 ->  (1014.4ms);;0
2026-08-04 13:17:31.675;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:38.940 | OsTech | GS ->  (1006.8ms);;0
2026-08-04 13:17:31.675;TERMINAL;OUTPUT;[EINGANG] 2026-08-04 13:16:39.943 | OsTech | GT ->  °C (998.9ms);;0
